original_dir,old_name,new_name,file_size_bytes,year,name_year,date,site,Location for cluster,Latittude for cluster,Longitude for cluster,latitude,longitude,altitude,start time,# parrots,behavior,province,species,sorted
CPV2016ContactCalls,1027.13.19.80.wav,1027.13.19.80-2016.wav,33920,2016,1027.13.19.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.20.90.wav,1027.13.20.90-2016.wav,31518,2016,1027.13.20.90-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.22.05.wav,1027.13.22.05-2016.wav,37120,2016,1027.13.22.05-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.30.80.wav,1027.13.30.80-2016.wav,33652,2016,1027.13.30.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.31.15.wav,1027.13.31.15-2016.wav,29520,2016,1027.13.31.15-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.33.45.wav,1027.13.33.45-2016.wav,47656,2016,1027.13.33.45-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.37.80.wav,1027.13.37.80-2016.wav,26984,2016,1027.13.37.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.38.10.wav,1027.13.38.10-2016.wav,35786,2016,1027.13.38.10-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.38.55.wav,1027.13.38.55-2016.wav,37254,2016,1027.13.38.55-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.41.30.wav,1027.13.41.30-2016.wav,36720,2016,1027.13.41.30-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.43.55.wav,1027.13.43.55-2016.wav,42322,2016,1027.13.43.55-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.49.80.wav,1027.13.49.80-2016.wav,40988,2016,1027.13.49.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.50.25.wav,1027.13.50.25-2016.wav,38986,2016,1027.13.50.25-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.56.60.wav,1027.13.56.60-2016.wav,45656,2016,1027.13.56.60-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.13.58.20.wav,1027.13.58.20-2016.wav,43122,2016,1027.13.58.20-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.10.15.wav,1027.14.10.15-2016.wav,54192,2016,1027.14.10.15-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.11.60.wav,1027.14.11.60-2016.wav,60058,2016,1027.14.11.60-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.13.20.wav,1027.14.13.20-2016.wav,47122,2016,1027.14.13.20-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.16.50.wav,1027.14.16.50-2016.wav,53392,2016,1027.14.16.50-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.21.40.wav,1027.14.21.40-2016.wav,23384,2016,1027.14.21.40-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.22.40.wav,1027.14.22.40-2016.wav,64594,2016,1027.14.22.40-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.34.55.wav,1027.14.34.55-2016.wav,26986,2016,1027.14.34.55-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.36.55.wav,1027.14.36.55-2016.wav,22316,2016,1027.14.36.55-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.37.00.wav,1027.14.37.00-2016.wav,18848,2016,1027.14.37.00-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.37.45.wav,1027.14.37.45-2016.wav,17382,2016,1027.14.37.45-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.39.00.wav,1027.14.39.00-2016.wav,26850,2016,1027.14.39.00-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.39.30.wav,1027.14.39.30-2016.wav,30452,2016,1027.14.39.30-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.44.65.wav,1027.14.44.65-2016.wav,55390,2016,1027.14.44.65-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.45.35.wav,1027.14.45.35-2016.wav,52324,2016,1027.14.45.35-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.46.75.wav,1027.14.46.75-2016.wav,61660,2016,1027.14.46.75-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.14.54.55.wav,1027.14.54.55-2016.wav,32186,2016,1027.14.54.55-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.15.00.75.wav,1027.15.00.75-2016.wav,55658,2016,1027.15.00.75-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.15.03.95.wav,1027.15.03.95-2016.wav,25916,2016,1027.15.03.95-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.15.04.80.wav,1027.15.04.80-2016.wav,52324,2016,1027.15.04.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.15.05.90.wav,1027.15.05.90-2016.wav,30186,2016,1027.15.05.90-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.15.10.20.wav,1027.15.10.20-2016.wav,34052,2016,1027.15.10.20-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1027.15.10.75.wav,1027.15.10.75-2016.wav,28452,2016,1027.15.10.75-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:08 AM,5,"Flying, Perching, Circling",Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.01.20.wav,1028.00.01.20-2016.wav,23916,2016,1028.00.01.20-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.01.65.wav,1028.00.01.65-2016.wav,23918,2016,1028.00.01.65-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.02.00.wav,1028.00.02.00-2016.wav,20850,2016,1028.00.02.00-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.02.25.wav,1028.00.02.25-2016.wav,20850,2016,1028.00.02.25-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.02.75.wav,1028.00.02.75-2016.wav,26584,2016,1028.00.02.75-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.07.50.wav,1028.00.07.50-2016.wav,23250,2016,1028.00.07.50-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1028.00.08.10.wav,1028.00.08.10-2016.wav,44456,2016,1028.00.08.10-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:45 AM,1,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.14.85.wav,1029.00.14.85-2016.wav,22582,2016,1029.00.14.85-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.15.15.wav,1029.00.15.15-2016.wav,34320,2016,1029.00.15.15-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.15.85.wav,1029.00.15.85-2016.wav,30184,2016,1029.00.15.85-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.16.40.wav,1029.00.16.40-2016.wav,43922,2016,1029.00.16.40-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.17.30.wav,1029.00.17.30-2016.wav,37120,2016,1029.00.17.30-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.17.95.wav,1029.00.17.95-2016.wav,32718,2016,1029.00.17.95-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.35.80.wav,1029.00.35.80-2016.wav,26318,2016,1029.00.35.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.38.60.wav,1029.00.38.60-2016.wav,29652,2016,1029.00.38.60-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.42.30.wav,1029.00.42.30-2016.wav,38054,2016,1029.00.42.30-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.45.35.wav,1029.00.45.35-2016.wav,48322,2016,1029.00.45.35-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.48.00.wav,1029.00.48.00-2016.wav,40054,2016,1029.00.48.00-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.48.80.wav,1029.00.48.80-2016.wav,47122,2016,1029.00.48.80-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2016ContactCalls,1029.00.50.90.wav,1029.00.50.90-2016.wav,21782,2016,1029.00.50.90-2016.wav,7/1/16,Snags off forrest,Hogsback,-32.59583333,26.94222222,S 32.592504,E 026.943496,,7:52 AM,2,Flying,Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1181.00.17.80.wav,1181.00.17.80-2017.wav,16314,2017,1181.00.17.80-2017.wav,6/2/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:10 AM,21,"Flying, Perching, Arch Angel, Circling, Foraging, Preening",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1181.03.13.00.wav,1181.03.13.00-2017.wav,22982,2017,1181.03.13.00-2017.wav,6/2/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:10 AM,21,"Flying, Perching, Arch Angel, Circling, Foraging, Preening",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1181.03.17.55.wav,1181.03.17.55-2017.wav,29650,2017,1181.03.17.55-2017.wav,6/2/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:10 AM,21,"Flying, Perching, Arch Angel, Circling, Foraging, Preening",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1181.04.31.50.wav,1181.04.31.50-2017.wav,37920,2017,1181.04.31.50-2017.wav,6/2/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:10 AM,21,"Flying, Perching, Arch Angel, Circling, Foraging, Preening",Eastern Cape,Cape Parrot,sorted
CPV2017ContactCalls,1181.08.25.30.wav,1181.08.25.30.wav,,2017,1181.08.25.30-2017.wav,6/2/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:10 AM,21,"Flying, Perching, Arch Angel, Circling, Foraging, Preening",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.02.53.00.wav,1220.02.53.00.wav,,2017,1220.02.53.00-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.02.56.00.wav,1220.02.56.00.wav,,2017,1220.02.56.00-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.03.22.55.wav,1220.03.22.55.wav,,2017,1220.03.22.55-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.03.23.25.wav,1220.03.23.25.wav,,2017,1220.03.23.25-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.04.50.25.wav,1220.04.50.25.wav,,2017,1220.04.50.25-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.04.52.40.wav,1220.04.52.40.wav,,2017,1220.04.52.40-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.04.54.25.wav,1220.04.54.25.wav,,2017,1220.04.54.25-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.04.56.40.wav,1220.04.56.40.wav,,2017,1220.04.56.40-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.04.56.85.wav,1220.04.56.85.wav,,2017,1220.04.56.85-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.05.08.30.wav,1220.05.08.30.wav,,2017,1220.05.08.30-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.05.11.70.wav,1220.05.11.70.wav,,2017,1220.05.11.70-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.05.17.65.wav,1220.05.17.65.wav,,2017,1220.05.17.65-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.05.42.45.wav,1220.05.42.45.wav,,2017,1220.05.42.45-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.06.20.40.wav,1220.06.20.40.wav,,2017,1220.06.20.40-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.06.22.80.wav,1220.06.22.80.wav,,2017,1220.06.22.80-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.06.24.45.wav,1220.06.24.45.wav,,2017,1220.06.24.45-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1220.06.25.85.wav,1220.06.25.85.wav,,2017,1220.06.25.85-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:11 AM,8,"Arboreal movement, Perching, Flying, Feeding",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.00.10.65.wav,1221.00.10.65.wav,,2017,1221.00.10.65-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.00.19.65.wav,1221.00.19.65.wav,,2017,1221.00.19.65-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.00.30.95.wav,1221.00.30.95.wav,,2017,1221.00.30.95-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.01.35.00.wav,1221.01.35.00.wav,,2017,1221.01.35.00-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.01.35.75.wav,1221.01.35.75.wav,,2017,1221.01.35.75-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.01.57.65.wav,1221.01.57.65.wav,,2017,1221.01.57.65-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.02.07.55.wav,1221.02.07.55.wav,,2017,1221.02.07.55-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.02.13.30.wav,1221.02.13.30.wav,,2017,1221.02.13.30-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.02.22.50.wav,1221.02.22.50.wav,,2017,1221.02.22.50-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.02.36.65.wav,1221.02.36.65.wav,,2017,1221.02.36.65-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.02.40.00.wav,1221.02.40.00.wav,,2017,1221.02.40.00-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.05.34.50.wav,1221.05.34.50.wav,,2017,1221.05.34.50-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.05.55.90.wav,1221.05.55.90.wav,,2017,1221.05.55.90-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
CPV2017ContactCalls,1221.06.02.55.wav,1221.06.02.55.wav,,2017,1221.06.02.55-2017.wav,7/17/17,Sompondo,Sompondo,-32.641931,26.955453,S 32.641931,E 026.955453,,8:26 AM,2,"Arboreal movement, Perching, Flying, Arch Angeling",Eastern Cape,Cape Parrot,unsorted
